,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,Unnamed: 0
588,,,Azad Jammu and Kashmir,Pakistan,2021-03-26 05:26:55,34.027401,73.947253,12095,340,10575.0,1180.0,"Azad Jammu and Kashmir, Pakistan",298.98407214575883,2.8110789582472098,581.0
589,,,Balochistan,Pakistan,2021-03-26 05:26:55,28.328492,65.898403,19427,205,19003.0,219.0,"Balochistan, Pakistan",157.37490206091698,1.0552324085036289,582.0
590,,,Gilgit-Baltistan,Pakistan,2021-03-26 05:26:55,35.792146,74.982138,4983,103,4858.0,22.0,"Gilgit-Baltistan, Pakistan",491.6218093418996,2.0670278948424645,583.0
591,,,Islamabad,Pakistan,2021-03-26 05:26:55,33.665087,73.121219,54347,555,46478.0,7314.0,"Islamabad, Pakistan",2708.4500331909344,1.0212155224759416,584.0
592,,,Khyber Pakhtunkhwa,Pakistan,2021-03-26 05:26:55,34.485332,72.09169,82677,2260,73481.0,6936.0,"Khyber Pakhtunkhwa, Pakistan",270.86457783447315,2.7335292765823627,585.0
593,,,Punjab,Pakistan,2021-03-26 05:26:55,30.811346,72.13913199999998,207765,6142,181351.0,20272.0,"Punjab, Pakistan",188.85591140682067,2.9562245806560297,586.0
594,,,Sindh,Pakistan,2021-03-26 05:26:55,26.009446,68.77680699999999,264062,4486,255399.0,4177.0,"Sindh, Pakistan",551.4382465992028,1.6988434534313912,587.0
595,,,Azad Jammu and Kashmir,Pakistan,2021-03-27 05:25:04,34.027401,73.947253,12245,342,10631.0,1272.0,"Azad Jammu and Kashmir, Pakistan",302.6920184724942,2.792976725193957,588.0
596,,,Balochistan,Pakistan,2021-03-27 05:25:04,28.328492,65.898403,19453,205,19023.0,225.0,"Balochistan, Pakistan",157.58552374484057,1.053822032591374,589.0
597,,,Gilgit-Baltistan,Pakistan,2021-03-27 05:25:04,35.792146,74.982138,4990,103,4858.0,29.0,"Gilgit-Baltistan, Pakistan",492.3124279783422,2.064128256513026,590.0
598,,,Islamabad,Pakistan,2021-03-27 05:25:04,33.665087,73.121219,55056,557,46623.0,7876.0,"Islamabad, Pakistan",2743.783926019101,1.0116971810520197,591.0
599,,,Khyber Pakhtunkhwa,Pakistan,2021-03-27 05:25:04,34.485332,72.09169,83630,2274,74040.0,7316.0,"Khyber Pakhtunkhwa, Pakistan",273.9867755760004,2.7191199330383835,592.0
600,,,Punjab,Pakistan,2021-03-27 05:25:04,30.811346,72.13913199999998,210095,6190,182596.0,21309.0,"Punjab, Pakistan",190.97385366647893,2.9462862038601587,593.0
601,,,Sindh,Pakistan,2021-03-27 05:25:04,26.009446,68.77680699999999,264355,4487,255511.0,4357.0,"Sindh, Pakistan",552.0501158051226,1.6973388057725407,594.0
602,,,Azad Jammu and Kashmir,Pakistan,2021-03-28 05:28:10,34.027401,73.947253,12367,344,10689.0,1334.0,"Azad Jammu and Kashmir, Pakistan",305.70781481823894,2.7815961833912834,595.0
603,,,Balochistan,Pakistan,2021-03-28 05:28:10,28.328492,65.898403,19497,206,19028.0,263.0,"Balochistan, Pakistan",157.94196044071128,1.056572806072729,596.0
604,,,Gilgit-Baltistan,Pakistan,2021-03-28 05:28:10,35.792146,74.982138,4999,103,4859.0,37.0,"Gilgit-Baltistan, Pakistan",493.2003662251969,2.060412082416484,597.0
605,,,Islamabad,Pakistan,2021-03-28 05:28:10,33.665087,73.121219,55594,559,46915.0,8120.0,"Islamabad, Pakistan",2770.595822128486,1.0055041910997589,598.0
606,,,Khyber Pakhtunkhwa,Pakistan,2021-03-28 05:28:10,34.485332,72.09169,84609,2283,74470.0,7856.0,"Khyber Pakhtunkhwa, Pakistan",277.1941539484613,2.698294507676488,599.0
607,,,Punjab,Pakistan,2021-03-28 05:28:10,30.811346,72.13913199999998,212918,6229,184297.0,22392.0,"Punjab, Pakistan",193.53992705661412,2.925539409537944,600.0
608,,,Sindh,Pakistan,2021-03-28 05:28:10,26.009446,68.77680699999999,264607,4491,255671.0,4445.0,"Sindh, Pakistan",552.5763650880294,1.6972340111939594,601.0
609,,,Azad Jammu and Kashmir,Pakistan,2021-03-29 04:28:35,34.027401,73.947253,12484,348,10760.0,1376.0,"Azad Jammu and Kashmir, Pakistan",308.6000129530925,2.787568087151554,602.0
610,,,Balochistan,Pakistan,2021-03-29 04:28:35,28.328492,65.898403,19525,206,19046.0,273.0,"Balochistan, Pakistan",158.16878379262903,1.0550576184379,603.0
611,,,Gilgit-Baltistan,Pakistan,2021-03-29 04:28:35,35.792146,74.982138,5010,103,4859.0,48.0,"Gilgit-Baltistan, Pakistan",494.2856240824638,2.0558882235528944,604.0
612,,,Islamabad,Pakistan,2021-03-29 04:28:35,33.665087,73.121219,56450,561,47064.0,8825.0,"Islamabad, Pakistan",2813.2556419605176,0.9937998228520816,605.0
613,,,Khyber Pakhtunkhwa,Pakistan,2021-03-29 04:28:35,34.485332,72.09169,85531,2301,74822.0,8408.0,"Khyber Pakhtunkhwa, Pakistan",280.2147901684909,2.690252656931405,606.0
614,,,Punjab,Pakistan,2021-03-29 04:28:35,30.811346,72.13913199999998,215227,6246,185877.0,23104.0,"Punjab, Pakistan",195.6387805662927,2.902052251808556,607.0
615,,,Sindh,Pakistan,2021-03-29 04:28:35,26.009446,68.77680699999999,264889,4491,255769.0,4629.0,"Sindh, Pakistan",553.1652630950922,1.6954271411798905,608.0
616,,,Azad Jammu and Kashmir,Pakistan,2021-03-30 04:26:23,34.027401,73.947253,12549,350,10812.0,1387.0,"Azad Jammu and Kashmir, Pakistan",310.2067896946778,2.789066857916965,609.0
617,,,Balochistan,Pakistan,2021-03-30 04:26:23,28.328492,65.898403,19535,207,19067.0,261.0,"Balochistan, Pakistan",158.24979213259962,1.0596365497824418,610.0
618,,,Gilgit-Baltistan,Pakistan,2021-03-30 04:26:23,35.792146,74.982138,5016,103,4867.0,46.0,"Gilgit-Baltistan, Pakistan",494.87758291370034,2.053429027113238,611.0
619,,,Islamabad,Pakistan,2021-03-30 04:26:23,33.665087,73.121219,57204,563,47271.0,9370.0,"Islamabad, Pakistan",2850.8321655041527,0.9841969093070416,612.0
620,,,Khyber Pakhtunkhwa,Pakistan,2021-03-30 04:26:23,34.485332,72.09169,86044,2319,75324.0,8401.0,"Khyber Pakhtunkhwa, Pakistan",281.8954695403729,2.695132722792989,613.0
621,,,Punjab,Pakistan,2021-03-30 04:26:23,30.811346,72.13913199999998,217694,6319,186985.0,24390.0,"Punjab, Pakistan",197.88125419486644,2.9026982829108747,614.0
622,,,Sindh,Pakistan,2021-03-30 04:26:23,26.009446,68.77680699999999,265158,4495,255952.0,4711.0,"Sindh, Pakistan",553.7270133216873,1.6952156827250169,615.0
623,,,Azad Jammu and Kashmir,Pakistan,2021-03-31 04:26:25,34.027401,73.947253,12663,352,10865.0,1446.0,"Azad Jammu and Kashmir, Pakistan",313.02482890299666,2.7797520334833767,616.0
624,,,Balochistan,Pakistan,2021-03-31 04:26:25,28.328492,65.898403,19557,207,19090.0,260.0,"Balochistan, Pakistan",158.428010480535,1.058444546709618,617.0
625,,,Gilgit-Baltistan,Pakistan,2021-03-31 04:26:25,35.792146,74.982138,5024,103,4867.0,54.0,"Gilgit-Baltistan, Pakistan",495.66686135534894,2.0501592356687897,618.0
626,,,Islamabad,Pakistan,2021-03-31 04:26:25,33.665087,73.121219,57833,568,47458.0,9807.0,"Islamabad, Pakistan",2882.179159282597,0.9821382255805507,619.0
627,,,Khyber Pakhtunkhwa,Pakistan,2021-03-31 04:26:25,34.485332,72.09169,87055,2342,76232.0,8481.0,"Khyber Pakhtunkhwa, Pakistan",285.2076856124443,2.690253288151169,620.0
628,,,Punjab,Pakistan,2021-03-31 04:26:25,30.811346,72.13913199999998,220392,6365,188562.0,25465.0,"Punjab, Pakistan",200.33370407321743,2.888035863370721,621.0
629,,,Sindh,Pakistan,2021-03-31 04:26:25,26.009446,68.77680699999999,265433,4497,256052.0,4884.0,"Sindh, Pakistan",554.3012932931136,1.694212852207525,622.0
630,,,Azad Jammu and Kashmir,Pakistan,2021-04-01 04:27:05,34.027401,73.947253,12805,355,10945.0,1505.0,"Azad Jammu and Kashmir, Pakistan",316.53501809230613,2.772354549004296,623.0
631,,,Balochistan,Pakistan,2021-04-01 04:27:05,28.328492,65.898403,19576,208,19106.0,262.0,"Balochistan, Pakistan",158.58192632647916,1.0625255414793624,624.0
632,,,Gilgit-Baltistan,Pakistan,2021-04-01 04:27:05,35.792146,74.982138,5033,103,4867.0,63.0,"Gilgit-Baltistan, Pakistan",496.5547996022037,2.046493145241407,625.0
633,,,Islamabad,Pakistan,2021-04-01 04:27:05,33.665087,73.121219,58557,572,47584.0,10401.0,"Islamabad, Pakistan",2918.260595682588,0.976825998599655,626.0
634,,,Khyber Pakhtunkhwa,Pakistan,2021-04-01 04:27:05,34.485332,72.09169,88099,2363,76640.0,9096.0,"Khyber Pakhtunkhwa, Pakistan",288.6280155622392,2.682209786717216,627.0
635,,,Punjab,Pakistan,2021-04-01 04:27:05,30.811346,72.13913199999998,223181,6427,189856.0,26898.0,"Punjab, Pakistan",202.86887186814744,2.8797254246553248,628.0
636,,,Sindh,Pakistan,2021-04-01 04:27:05,26.009446,68.77680699999999,265680,4502,256276.0,4902.0,"Sindh, Pakistan",554.8171011219948,1.6945197229750075,629.0
637,,,Azad Jammu and Kashmir,Pakistan,2021-04-02 04:20:36,34.027401,73.947253,12984,358,11019.0,1607.0,"Azad Jammu and Kashmir, Pakistan",320.95983404221033,2.7572396796056684,630.0
638,,,Balochistan,Pakistan,2021-04-02 04:20:36,28.328492,65.898403,19610,209,19122.0,279.0,"Balochistan, Pakistan",158.85735468237925,1.0657827638959714,631.0
639,,,Gilgit-Baltistan,Pakistan,2021-04-02 04:20:36,35.792146,74.982138,5045,103,4867.0,75.0,"Gilgit-Baltistan, Pakistan",497.7387172646766,2.0416253716551043,632.0
640,,,Islamabad,Pakistan,2021-04-02 04:20:36,33.665087,73.121219,59401,572,48050.0,10779.0,"Islamabad, Pakistan",2960.3223806571605,0.9629467517381862,633.0
641,,,Khyber Pakhtunkhwa,Pakistan,2021-04-02 04:20:36,34.485332,72.09169,89255,2382,77166.0,9707.0,"Khyber Pakhtunkhwa, Pakistan",292.41527746067106,2.668758052770153,634.0
642,,,Punjab,Pakistan,2021-04-02 04:20:36,30.811346,72.13913199999998,225953,6485,190597.0,28871.0,"Punjab, Pakistan",205.3885868654748,2.8700658986603407,635.0
643,,,Sindh,Pakistan,2021-04-02 04:20:36,26.009446,68.77680699999999,265917,4504,256384.0,5029.0,"Sindh, Pakistan",555.3120260428241,1.6937615872621907,636.0
644,,,Azad Jammu and Kashmir,Pakistan,2021-04-03 04:20:44,34.027401,73.947253,13176,363,11098.0,1607.0,"Azad Jammu and Kashmir, Pakistan",320.95983404221033,2.7572396796056684,637.0
645,,,Balochistan,Pakistan,2021-04-03 04:20:44,28.328492,65.898403,19679,211,19136.0,279.0,"Balochistan, Pakistan",158.85735468237925,1.0657827638959714,638.0
646,,,Gilgit-Baltistan,Pakistan,2021-04-03 04:20:44,35.792146,74.982138,5045,103,4879.0,75.0,"Gilgit-Baltistan, Pakistan",497.7387172646766,2.0416253716551043,639.0
647,,,Islamabad,Pakistan,2021-04-03 04:20:44,33.665087,73.121219,60197,574,48481.0,10779.0,"Islamabad, Pakistan",2960.3223806571605,0.9629467517381862,640.0
648,,,Khyber Pakhtunkhwa,Pakistan,2021-04-03 04:20:44,34.485332,72.09169,90262,2417,77166.0,9707.0,"Khyber Pakhtunkhwa, Pakistan",292.41527746067106,2.668758052770153,641.0
649,,,Punjab,Pakistan,2021-04-03 04:20:44,30.811346,72.13913199999998,228356,6523,192452.0,28871.0,"Punjab, Pakistan",205.3885868654748,2.8700658986603407,642.0
650,,,Sindh,Pakistan,2021-04-03 04:20:44,26.009446,68.77680699999999,266173,4506,256479.0,5029.0,"Sindh, Pakistan",555.3120260428241,1.6937615872621907,643.0
651,,,Azad Jammu and Kashmir,Pakistan,2021-04-04 04:20:49,34.027401,73.947253,13321,364,11186.0,1771.0,"Azad Jammu and Kashmir, Pakistan",329.2903534562756,2.7325275880189177,644.0
652,,,Balochistan,Pakistan,2021-04-04 04:20:49,28.328492,65.898403,19734,211,19143.0,380.0,"Balochistan, Pakistan",159.86185809801492,1.0692206344380255,645.0
653,,,Gilgit-Baltistan,Pakistan,2021-04-04 04:20:49,35.792146,74.982138,5052,103,4879.0,70.0,"Gilgit-Baltistan, Pakistan",498.4293359011192,2.038796516231196,646.0
654,,,Islamabad,Pakistan,2021-04-04 04:20:49,33.665087,73.121219,60911,579,48933.0,11399.0,"Islamabad, Pakistan",3035.575100220676,0.9505672210274008,647.0
655,,,Khyber Pakhtunkhwa,Pakistan,2021-04-04 04:20:49,34.485332,72.09169,91439,2440,78290.0,10709.0,"Khyber Pakhtunkhwa, Pakistan",299.57045045909246,2.66844563042028,648.0
656,,,Punjab,Pakistan,2021-04-04 04:20:49,30.811346,72.13913199999998,231073,6572,193985.0,30516.0,"Punjab, Pakistan",210.0426059081572,2.844122852951232,649.0
657,,,Sindh,Pakistan,2021-04-04 04:20:49,26.009446,68.77680699999999,266378,4509,256642.0,5227.0,"Sindh, Pakistan",556.2747281040151,1.692707355712559,650.0
658,,,Azad Jammu and Kashmir,Pakistan,2021-04-05 04:20:35,34.027401,73.947253,13446,371,11260.0,1815.0,"Azad Jammu and Kashmir, Pakistan",332.38030872855506,2.759184887698944,651.0
659,,,Balochistan,Pakistan,2021-04-05 04:20:35,28.328492,65.898403,19785,211,19162.0,412.0,"Balochistan, Pakistan",160.27500063186503,1.0664644933030074,652.0
660,,,Gilgit-Baltistan,Pakistan,2021-04-05 04:20:35,35.792146,74.982138,5059,103,4890.0,66.0,"Gilgit-Baltistan, Pakistan",499.11995453756174,2.03597548922712,653.0
661,,,Islamabad,Pakistan,2021-04-05 04:20:35,33.665087,73.121219,61552,583,49378.0,11591.0,"Islamabad, Pakistan",3067.520128856577,0.9471666233428646,654.0
662,,,Khyber Pakhtunkhwa,Pakistan,2021-04-05 04:20:35,34.485332,72.09169,92423,2457,78880.0,11086.0,"Khyber Pakhtunkhwa, Pakistan",302.7942097221175,2.658429178884044,655.0
663,,,Punjab,Pakistan,2021-04-05 04:20:35,30.811346,72.13913199999998,233348,6587,195684.0,31077.0,"Punjab, Pakistan",212.1105538226304,2.822822565438744,656.0
664,,,Sindh,Pakistan,2021-04-05 04:20:35,26.009446,68.77680699999999,266618,4509,256706.0,5403.0,"Sindh, Pakistan",556.7759178972599,1.6911836410144852,657.0
665,,,Azad Jammu and Kashmir,Pakistan,2021-04-06 04:20:32,34.027401,73.947253,13529,372,11332.0,1825.0,"Azad Jammu and Kashmir, Pakistan",334.43203902934863,2.749648902357898,658.0
666,,,Balochistan,Pakistan,2021-04-06 04:20:32,28.328492,65.898403,19855,211,19185.0,459.0,"Balochistan, Pakistan",160.8420590116594,1.0627046084109797,659.0
667,,,Gilgit-Baltistan,Pakistan,2021-04-06 04:20:32,35.792146,74.982138,5061,103,4890.0,68.0,"Gilgit-Baltistan, Pakistan",499.31727414797393,2.0351709148389645,660.0
668,,,Islamabad,Pakistan,2021-04-06 04:20:32,33.665087,73.121219,62211,584,49839.0,11788.0,"Islamabad, Pakistan",3100.3622097786674,0.938740737168668,661.0
669,,,Khyber Pakhtunkhwa,Pakistan,2021-04-06 04:20:32,34.485332,72.09169,93033,2469,79030.0,11534.0,"Khyber Pakhtunkhwa, Pakistan",304.7926783709441,2.6538970042888006,662.0
670,,,Punjab,Pakistan,2021-04-06 04:20:32,30.811346,72.13913199999998,235569,6675,196985.0,31909.0,"Punjab, Pakistan",214.1294163800127,2.833564688053182,663.0
671,,,Sindh,Pakistan,2021-04-06 04:20:32,26.009446,68.77680699999999,266926,4510,256897.0,5519.0,"Sindh, Pakistan",557.4191114652573,1.6896068573312453,664.0
672,,,Azad Jammu and Kashmir,Pakistan,2021-04-07 04:20:53,34.027401,73.947253,13713,380,11409.0,1924.0,"Azad Jammu and Kashmir, Pakistan",338.98045319014403,2.771093123313644,665.0
673,,,Balochistan,Pakistan,2021-04-07 04:20:53,28.328492,65.898403,19942,212,19222.0,508.0,"Balochistan, Pakistan",161.54683156940374,1.06308294052753,666.0
674,,,Gilgit-Baltistan,Pakistan,2021-04-07 04:20:53,35.792146,74.982138,5064,103,4892.0,69.0,"Gilgit-Baltistan, Pakistan",499.61325356359225,2.0339652448657186,667.0
675,,,Islamabad,Pakistan,2021-04-07 04:20:53,33.665087,73.121219,62775,588,50064.0,12123.0,"Islamabad, Pakistan",3128.469848079212,0.9366786140979688,668.0
676,,,Khyber Pakhtunkhwa,Pakistan,2021-04-07 04:20:53,34.485332,72.09169,93862,2496,80348.0,11018.0,"Khyber Pakhtunkhwa, Pakistan",307.5086300264804,2.659223114785536,669.0
677,,,Punjab,Pakistan,2021-04-07 04:20:53,30.811346,72.13913199999998,237594,6731,197841.0,33022.0,"Punjab, Pakistan",215.9701172709174,2.832983997912405,670.0
678,,,Sindh,Pakistan,2021-04-07 04:20:53,26.009446,68.77680699999999,267238,4516,257013.0,5709.0,"Sindh, Pakistan",558.0706581964756,1.6898794333141245,671.0
679,,,Azad Jammu and Kashmir,Pakistan,2021-04-08 04:21:13,34.027401,73.947253,13873,386,11502.0,1985.0,"Azad Jammu and Kashmir, Pakistan",342.93559593866166,2.7823830462048584,672.0
680,,,Balochistan,Pakistan,2021-04-08 04:21:13,28.328492,65.898403,19999,212,19249.0,538.0,"Balochistan, Pakistan",162.00857910723624,1.0600530026501325,673.0
681,,,Gilgit-Baltistan,Pakistan,2021-04-08 04:21:13,35.792146,74.982138,5070,103,4896.0,71.0,"Gilgit-Baltistan, Pakistan",500.2052123948287,2.0315581854043394,674.0
682,,,Islamabad,Pakistan,2021-04-08 04:21:13,33.665087,73.121219,63499,591,50530.0,12378.0,"Islamabad, Pakistan",3164.551284479201,0.9307233184774564,675.0
683,,,Khyber Pakhtunkhwa,Pakistan,2021-04-08 04:21:13,34.485332,72.09169,94880,2519,81293.0,11068.0,"Khyber Pakhtunkhwa, Pakistan",310.84377934534166,2.654932546374368,676.0
684,,,Punjab,Pakistan,2021-04-08 04:21:13,30.811346,72.13913199999998,240584,6793,198753.0,35038.0,"Punjab, Pakistan",218.6879916727964,2.8235460379742627,677.0
685,,,Sindh,Pakistan,2021-04-08 04:21:13,26.009446,68.77680699999999,267612,4520,257176.0,5916.0,"Sindh, Pakistan",558.8516789576155,1.6890124508616953,678.0
686,,,Azad Jammu and Kashmir,Pakistan,2021-04-09 04:21:13,34.027401,73.947253,14069,391,11638.0,2040.0,"Azad Jammu and Kashmir, Pakistan",347.7806458055958,2.779159855000356,679.0
687,,,Balochistan,Pakistan,2021-04-09 04:21:13,28.328492,65.898403,20097,213,19295.0,589.0,"Balochistan, Pakistan",162.80246083894832,1.0598596805493357,680.0
688,,,Gilgit-Baltistan,Pakistan,2021-04-09 04:21:13,35.792146,74.982138,5097,103,4912.0,82.0,"Gilgit-Baltistan, Pakistan",502.86902713539286,2.0207965469884246,681.0
689,,,Islamabad,Pakistan,2021-04-09 04:21:13,33.665087,73.121219,64173,597,50722.0,12854.0,"Islamabad, Pakistan",3198.140908973114,0.930297788789678,682.0
690,,,Khyber Pakhtunkhwa,Pakistan,2021-04-09 04:21:13,34.485332,72.09169,96128,2553,81959.0,11616.0,"Khyber Pakhtunkhwa, Pakistan",314.9324496301539,2.6558338881491346,683.0
691,,,Punjab,Pakistan,2021-04-09 04:21:13,30.811346,72.13913199999998,243295,6851,199941.0,36503.0,"Punjab, Pakistan",221.15225839637296,2.815923056371894,684.0
692,,,Sindh,Pakistan,2021-04-09 04:21:13,26.009446,68.77680699999999,267970,4521,257322.0,6127.0,"Sindh, Pakistan",559.5992870658723,1.6871291562488338,685.0
693,,,Azad Jammu and Kashmir,Pakistan,2021-04-10 04:20:59,34.027401,73.947253,14260,395,11782.0,2083.0,"Azad Jammu and Kashmir, Pakistan",352.5020974616388,2.769985974754558,686.0
694,,,Balochistan,Pakistan,2021-04-10 04:20:59,28.328492,65.898403,20178,213,19322.0,643.0,"Balochistan, Pakistan",163.4586283927103,1.055605114481118,687.0
695,,,Gilgit-Baltistan,Pakistan,2021-04-10 04:20:59,35.792146,74.982138,5103,103,4912.0,88.0,"Gilgit-Baltistan, Pakistan",503.4609859666293,2.018420536939056,688.0
696,,,Islamabad,Pakistan,2021-04-10 04:20:59,33.665087,73.121219,64902,601,51238.0,13063.0,"Islamabad, Pakistan",3234.4715265637114,0.9260115250685648,689.0
697,,,Khyber Pakhtunkhwa,Pakistan,2021-04-10 04:20:59,34.485332,72.09169,97318,2586,82479.0,12253.0,"Khyber Pakhtunkhwa, Pakistan",318.831101584422,2.657267925769128,690.0
698,,,Punjab,Pakistan,2021-04-10 04:20:59,30.811346,72.13913199999998,245923,6908,200235.0,38780.0,"Punjab, Pakistan",223.54107910812488,2.809009324056717,691.0
699,,,Sindh,Pakistan,2021-04-10 04:20:59,26.009446,68.77680699999999,268284,4523,257593.0,6168.0,"Sindh, Pakistan",560.2550103787008,1.6859000164005309,692.0
700,,,Azad Jammu and Kashmir,Pakistan,2021-04-11 04:20:56,34.027401,73.947253,14461,399,11910.0,2152.0,"Azad Jammu and Kashmir, Pakistan",357.4707455394642,2.759145287324528,693.0
701,,,Balochistan,Pakistan,2021-04-11 04:20:56,28.328492,65.898403,20241,215,19330.0,696.0,"Balochistan, Pakistan",163.96898093452518,1.0622004841658022,694.0
702,,,Gilgit-Baltistan,Pakistan,2021-04-11 04:20:56,35.792146,74.982138,5127,103,4919.0,105.0,"Gilgit-Baltistan, Pakistan",505.82882129157525,2.008972108445485,695.0
703,,,Islamabad,Pakistan,2021-04-11 04:20:56,33.665087,73.121219,65700,607,52298.0,12795.0,"Islamabad, Pakistan",3274.240844584694,0.923896499238965,696.0
704,,,Khyber Pakhtunkhwa,Pakistan,2021-04-11 04:20:56,34.485332,72.09169,98301,2618,83225.0,12458.0,"Khyber Pakhtunkhwa, Pakistan",322.0515846693342,2.663248593605355,697.0
705,,,Punjab,Pakistan,2021-04-11 04:20:56,30.811346,72.13913199999998,248438,6972,202368.0,39098.0,"Punjab, Pakistan",225.8271841652238,2.8063339746737617,698.0
706,,,Sindh,Pakistan,2021-04-11 04:20:56,26.009446,68.77680699999999,268750,4529,257650.0,6571.0,"Sindh, Pakistan",561.2281538939178,1.6852093023255814,699.0
707,,,Azad Jammu and Kashmir,Pakistan,2021-04-12 04:21:00,34.027401,73.947253,14594,403,12021.0,2170.0,"Azad Jammu and Kashmir, Pakistan",360.75845794916944,2.7614087981362205,700.0
